"Locus_tag"	"start"	"stop"	"strand"	"KEGG_definition"	"Knumber"	"gene_name"	"COG_category"	"X3hControl"	"X3hMedium"	"X3hPlant"	"X7dControl"	"X7dMedium"	"X7dPlant"	"Library"	"insertion_num"	"log2FC_3h"	"pval_3h"	"qval_3h"	"res_3h"	"log2FC_7d"	"pval_7d"	"qval_7d"	"res_7d"
"DLM_3985"	4252984	4254735	"+"	"ABC-2 type transport system ATP-binding protein"	"K01990"	"ccmA"	"V"	23.4014251781473	21.7846534653465	29.9565217391304	21.0947368421053	21.9212328767123	34.2857142857143	27.1083591331269	12	0.257818792453772	0.585855705509827	0.644404236923552	NA	0.615435796332045	0.347662982285316	0.416208217923812	NA
"DLM_3986"	4254732	4255856	"+"	"ABC-2 type transport system permease protein"	"K01992"	"COG0842"	"V"	17.0570071258907	17.4133663366337	24.0869565217391	17.4245614035088	17.4897260273973	18.2857142857143	19.28173374613	10	0.400689534409766	0.681676095742007	0.662515651306355	NA	-0.0182307370770866	0.208661402226318	0.349982863497066	NA
"DLM_3987"	4255858	4256955	"+"	"ABC-2 type transport system permease protein"	"K01992"	"COG0842"	"V"	10.209026128266	10.7747524752475	13.6086956521739	9.88421052631579	9.95890410958904	8.85714285714286	12.5541795665635	6	0.317761332910055	0.288547879998735	0.540361182645501	NA	-0.250163147538883	0.153040309968545	0.318000624209775	NA
"DLM_3988"	4256955	4258367	"+"	"outer membrane protein, multidrug efflux system"	"K18904"	"tolC"	"MU"	12.021377672209	11.4925742574257	18.2173913043478	11.880701754386	11.9691780821918	14.1428571428571	14.5897832817337	8	0.504720721125344	0.120090894426089	0.411091679476341	NA	0.16869358837838	0.356460389101877	0.419822301565749	NA
"DLM_3989"	4258427	4259413	"-"	"ribonuclease Z [EC:3.1.26.11]"	"K00784"	"elaC"	"R"	25.8028503562945	25.7945544554455	34.6521739130435	24.8350877192982	24.6952054794521	30.3571428571429	30.2383900928793	19	0.329009184286639	0.52103220170102	0.628203109995065	NA	0.203905348067153	0.645116677420334	0.500743469196044	NA
"DLM_3990"	4259571	4260461	"+"	NA	NA	"lysR"	"K"	20.812351543943	20.1311881188119	22.9130434782609	17.0456140350877	16.8321917808219	16.5	24.4659442724458	17	0.0437356987489781	0.422900183354854	0.600394073092751	NA	-0.129694507025395	0.199629939741103	0.344653799154057	NA
"DLM_3991"	4260509	4261117	"-"	"thiamine-phosphate pyrophosphorylase [EC:2.5.1.3]"	"K00788"	"thiE"	"H"	7.9144893111639	7.27970297029703	12.2608695652174	6.66315789473684	6.88698630136986	7.35714285714286	8.5	7	0.533541215772774	0.141333891394431	0.436995548253315	NA	0.0491464351074539	0.382491938356179	0.428689729425533	NA
"DLM_3992"	4261110	4261985	"-"	"hydroxymethylpyrimidine/phosphomethylpyrimidine kinase [EC:2.7.1.49 2.7.4.7]"	"K00941"	"thiD"	"H"	30.6579572446556	30.9282178217822	26.2173913043478	20.5578947368421	23.3424657534247	15.2142857142857	32.4953560371517	9	-0.322454554493901	0.456628008492645	0.611226822009559	NA	-0.522090373380875	0.0365833384244192	0.163589508129318	NA
"DLM_3993"	4262023	4262187	"+"	NA	NA	"COG1773"	"C"	0.593824228028504	0.534653465346535	0.304347826086957	0.463157894736842	0.636986301369863	0.285714285714286	0.617647058823529	1	-1.05930831616977	NA	NA	NA	-0.779690893164041	NA	NA	NA
"DLM_3994"	4262244	4263062	"+"	"metalloendopeptidase OMA1, mitochondrial [EC:3.4.24.-]"	"K23010"	"COG4783"	"R"	5.55106888361045	6.11386138613861	9.91304347826087	5.07719298245614	4.86643835616438	5.07142857142857	6.26934984520124	8	0.751367989257998	0.386555571086159	0.583312355428348	NA	-0.176731963149039	0.514395087156405	0.468554381540516	NA
"DLM_3995"	4263131	4263547	"+"	"protoporphyrinogen IX oxidase [EC:1.3.99.-]"	"K08973"	NA	"S"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"DLM_3996"	4263626	4264096	"+"	"adenylate cyclase [EC:4.6.1.1]"	"K01768"	"COG2954"	"S"	14.1425178147268	13.5717821782178	12.7391304347826	14.5368421052632	14.7020547945205	15.7142857142857	15.2616099071207	9	-0.25225082634513	0.307361370400728	0.550234112386768	NA	0.017472498584651	0.494839747738228	0.462355796504134	NA
"DLM_3997"	4264081	4264233	"+"	"trinucleotide repeat-containing gene 6 protein"	"K18412"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"DLM_3998"	4264243	4265520	"+"	"glutamate-1-semialdehyde 2,1-aminomutase [EC:5.4.3.8]"	"K01845"	"hemL"	"H"	0.00475059382422803	0.00742574257425743	0.0434782608695652	0.0140350877192982	0.0136986301369863	0.142857142857143	0.00773993808049536	1	NA	NA	NA	NA	NA	NA	NA	NA
"DLM_3999"	4266179	4267627	"+"	NA	NA	"araJ"	"G"	34.3847980997625	34.519801980198	39	27.680701754386	28.6301369863014	29.1428571428571	37.797213622291	13	0.0854992758710772	0.683280615145064	0.662515651306355	NA	-0.0114897846471571	0.904176366299269	0.551302173799496	NA
"DLM_4000"	4267715	4269148	"+"	"glycine oxidase [EC:1.4.3.19]"	"K03153"	"dadA"	"E"	59.3182897862233	59.8316831683168	66.4347826086957	50.1964912280702	50.9965753424658	81.7142857142857	66.9566563467492	25	0.0676971924159911	0.90589091220112	0.707992867339703	NA	0.619081037198345	0.680106137290846	0.509705009272232	NA
"DLM_4001"	4270484	4270600	"+"	"actin-binding protein anillin"	"K18621"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"DLM_4002"	4270637	4273384	"+"	NA	NA	"hepA"	"KL"	16.5320665083135	17.0074257425743	14.7391304347826	13.2736842105263	13.6404109589041	19.7142857142857	19.938080495356	11	-0.264456480902992	0.381180598443485	0.580658919644118	NA	0.4834389006192	0.0275636486903583	0.139547218975868	NA
"DLM_4003"	4273446	4273904	"+"	NA	NA	NA	NA	7.15439429928741	7.47772277227723	5.91304347826087	5.6	5.91438356164384	5.92857142857143	7.72136222910217	4	-0.379611128161519	0.33946379840437	0.567826932763966	NA	-0.014369389731153	0.926011159524846	0.557030909582443	NA
"DLM_4004"	4273891	4274712	"+"	NA	NA	"COG4727"	"S"	13.8907363420428	14.4529702970297	12.695652173913	13.7122807017544	13.5684931506849	14.5	16.6578947368421	10	-0.224781990637706	0.146934192672362	0.441062882338085	NA	-0.00263973092734736	0.586117341371077	0.486822948526004	NA
"DLM_4005"	4274728	4275096	"-"	"methyl-accepting chemotaxis protein"	"K03406"	NA	NA	5.4916864608076	5.98762376237624	4.65217391304348	5.76842105263158	5.82191780821918	4.14285714285714	7.55108359133127	4	-0.334337649664818	0.322322203636083	0.558480475933794	NA	-0.560310362359699	0.0105320995263583	0.0781999087447809	NA
"DLM_4006"	4275183	4275896	"-"	NA	NA	"COG2378"	"K"	11.0118764845606	11.3985148514851	11.6521739130435	9.99649122807017	10.6986301369863	10.8571428571429	13.1331269349845	6	-0.0134546141139854	0.964572104738728	0.720943487642129	NA	0.0363908333141467	0.996873988454017	0.575404199078174	NA
"DLM_4007"	4275923	4276315	"-"	"lactoylglutathione lyase [EC:4.4.1.5]"	"K01759"	"gloA"	"E"	8.53444180522565	8.25742574257426	14.5652173913043	8.56140350877193	9.65068493150685	9.42857142857143	10.1300309597523	6	0.673861163989505	0.0511692988620768	0.292083555455113	NA	0.0490127750181341	0.340662296992038	0.41141144689594	NA
"DLM_4008"	4276312	4276578	"-"	NA	NA	NA	NA	7.30878859857482	7.2970297029703	7.30434782608696	6.65614035087719	6.82876712328767	4.21428571428571	8.58359133126935	4	-0.0958702591200704	0.849503212898727	0.703436722771814	NA	-0.742157687855222	0.0459301093536123	0.188405125384835	NA
"DLM_4009"	4276688	4277047	"-"	"uncharacterized protein"	"K06996"	"COG3324"	"R"	8.28028503562945	8.12376237623762	9.1304347826087	7.04561403508772	7.69520547945205	8.64285714285714	9.06811145510836	2	0.0460097099751516	0.866225554221759	0.705292554780487	NA	0.212022909518235	0.902787715709945	0.551302173799496	NA
"DLM_4010"	4277190	4278290	"-"	"histidinol-phosphate aminotransferase [EC:2.6.1.9]"	"K00817"	"hisC"	"E"	30.4703087885986	31.3168316831683	23.2173913043478	28.2526315789474	28.3664383561644	27.2857142857143	34.6191950464396	16	-0.489670922643904	0.0034697979292434	0.0616644461048961	NA	-0.154584627738759	0.0338263296313336	0.158722719688999	NA
"DLM_4011"	4278467	4278610	"-"	"uncharacterized protein"	"K07089/K01802"	NA	NA	0.30166270783848	0.277227722772277	0.260869565217391	0.319298245614035	0.23972602739726	0.142857142857143	0.287925696594427	1	-0.304601139616296	NA	NA	NA	-1.24309141400428	NA	NA	NA
"DLM_4012"	4278674	4278994	"+"	"CyaY protein"	"K06202"	"cyaY"	"P"	0.0142517814726841	0.00495049504950495	0.0434782608695652	0.00350877192982456	0.00342465753424658	0.0714285714285714	0.00928792569659443	1	NA	NA	NA	NA	NA	NA	NA	NA
"DLM_4013"	4278994	4279404	"+"	NA	NA	"COG1238"	"S"	6.51543942992874	6.39356435643564	7.95652173913044	5.27368421052632	5.57191780821918	6.07142857142857	6.75386996904025	4	0.193816701718147	0.862154217121327	0.705115432291284	NA	0.113022198838631	0.612568002649764	0.494161103841682	NA
"DLM_4014"	4279419	4280249	"+"	"16S rRNA (adenine1518-N6/adenine1519-N6)-dimethyltransferase [EC:2.1.1.182]"	"K02528"	"ksgA"	"J"	4.43230403800475	4.22029702970297	5.8695652173913	4.36140350877193	4.39041095890411	22.5	4.53869969040248	4	0.310203372633786	0.0572969693631888	0.307771301612473	NA	2.28430066352921	0.00988819060610839	0.0748947178867121	NA
"DLM_4015"	4280585	4281484	"+"	"glutamate/aspartate transport system substrate-binding protein"	"K10001"	"hisJ"	"ET"	37.8052256532066	37.5569306930693	40.5217391304348	195.484210526316	96.5787671232877	4393.85714285714	42.1470588235294	15	0.00265241856820602	0.292694229522325	0.542920900156591	NA	4.4074432106276	5.16103002752024e-18	1.98579520645584e-15	"Enriched"
"DLM_4016"	4281725	4282468	"+"	"glutamate/aspartate transport system permease protein"	"K10003"	"hisM"	"E"	19.3396674584323	19.1980198019802	20.8695652173913	96.6771929824561	48.5308219178082	2229	20.8312693498452	9	0.0148441359032223	0.445722741631755	0.606078974632278	NA	4.44431726044027	4.86899698440592e-15	1.04079470143707e-12	"Enriched"
"DLM_4017"	4282468	4283139	"+"	"glutamate/aspartate transport system permease protein"	"K10002"	"hisM"	"E"	22.3990498812352	22.9975247524752	21.5652173913043	97.5228070175439	50.7157534246575	2423.21428571429	24.9721362229102	10	-0.149724698740869	0.739038868362058	0.676209069142337	NA	4.55227856552641	6.38513242589783e-12	8.81800323446794e-10	"Enriched"
"DLM_4018"	4283145	4283879	"+"	"glutamate/aspartate transport system ATP-binding protein [EC:7.4.2.1]"	"K10004"	"glnQ"	"E"	5.67695961995249	5.21534653465347	8.60869565217391	33.3508771929825	17.4246575342466	870.857142857143	6.47523219814241	4	0.500794538195862	0.678847793212041	0.662347931827075	NA	4.62494065228075	0.00197879647979731	0.0237930010045229	"Enriched"
"DLM_4019"	4284043	4285344	"+"	"c-di-GMP phosphodiesterase [EC:3.1.4.52]"	"K07181"	"COG3434"	"T"	21.833729216152	21.2227722772277	49.5217391304348	22.6736842105263	24.6061643835616	51.2142857142857	23.5479876160991	13	1.07596638035109	0.0329248932751254	0.231293747808673	NA	1.07700167476693	1.0435355507582e-07	5.14767024345222e-06	"Enriched"
"DLM_4020"	4285381	4287006	"-"	NA	NA	"nrfG"	"R"	27.9334916864608	29.5470297029703	30.1304347826087	25.1684210526316	25.9349315068493	27.5714285714286	32.1609907120743	16	0.0111670331510699	0.561754206713735	0.636768310792954	NA	0.0429147377660602	0.555894347612462	0.477170659737251	NA
"DLM_4021"	4287063	4288208	"-"	"twitching motility protein PilU"	"K02670"	"pilU"	"NU"	17.4869358669834	17.1534653465347	23.3478260869565	261.880701754386	603.400684931507	3060.14285714286	20.2631578947368	15	0.305244789586123	0.357691697071525	0.570692262450756	NA	3.46428465282386	2.7417026067284e-09	2.29329849178958e-07	"Enriched"
"DLM_4022"	4288237	4289274	"-"	"twitching motility protein PilT"	"K02669"	"pilT"	"NU"	18.3087885985748	18.0272277227723	60.0869565217391	5902.21403508772	4370.73287671233	4338.28571428571	24.8312693498452	32	1.60136744481282	4.1915475152849e-06	0.000396216528320565	"Enriched"	-0.527794651155545	0.0421004979336825	0.177582731791799	NA
"DLM_4023"	4289434	4290129	"+"	"PLP dependent protein"	"K06997"	"COG0325"	"R"	14.332541567696	14.9405940594059	17	9.60350877192982	10.2602739726027	34.4285714285714	15.577399380805	7	0.147791493157817	0.180631007706787	0.466687505141805	NA	1.7683913045456	0.000856621462359252	0.0124848433225415	"Enriched"
"DLM_4024"	4290194	4290997	"+"	"pyrroline-5-carboxylate reductase [EC:1.5.1.2]"	"K00286"	"proC"	"E"	18.3586698337292	19.0990099009901	3.47826086956522	7.11929824561404	3.84246575342466	2	19.1331269349845	7	-2.51223065433883	0.00345676903481933	0.0616644461048961	NA	-2.26170709217163	0.0165236603889385	0.102214838737981	NA
"DLM_4025"	4291004	4291585	"+"	"YggT family protein"	"K02221"	"COG0762"	"S"	3.87173396674584	4.16831683168317	4.47826086956522	3.32280701754386	2.96575342465753	9.57142857142857	4.27708978328173	4	0.114965324499493	0.685998939799958	0.662542803587799	NA	1.4435718011838	0.461030764650888	0.44952128015432	NA
"DLM_4026"	4291660	4291965	"+"	"cytochrome c"	"K08738"	"COG4654"	"C"	6.04988123515439	5.82178217821782	4.91304347826087	4.90175438596491	5.51369863013699	7.85714285714286	6.24922600619195	3	-0.395283235424293	0.693059403107916	0.663257939198972	NA	0.568457391939512	0.177490643235649	0.328834705327484	NA
"DLM_4027"	4292167	4292577	"+"	"DnaK suppressor protein"	"K06204"	"dksA"	"T"	10.209026128266	9.82920792079208	0.260869565217391	0.540350877192982	0.0719178082191781	0.571428571428571	8.09752321981424	4	-5.38536622027191	0.00332783104755939	0.0616644461048961	NA	-0.424595934341479	0.594111124112294	0.488032641116028	NA
"DLM_4028"	4292738	4293814	"+"	"3-deoxy-7-phosphoheptulonate synthase [EC:2.5.1.54]"	"K01626"	"aroG"	"E"	13.2351543942993	12.8712871287129	4.65217391304348	4.82105263157895	4.41780821917808	13.4285714285714	13.8916408668731	13	-1.62905862923077	0.000939267227372061	0.0227492180252645	"Depleted"	1.37526160134211	0.00334374871755341	0.036343641755563	"Enriched"
"DLM_4029"	4294027	4294989	"-"	NA	NA	"rhaT"	"GER"	28.750593824228	29.5594059405941	32.695652173913	24.8912280701754	25.6164383561644	21.3571428571429	30.515479876161	14	0.0899055753767501	0.176192466256905	0.464444211707042	NA	-0.30708758704225	0.0888915021146663	0.253969190741832	NA
"DLM_4030"	4295102	4296133	"+"	"LysR family transcriptional regulator, glycine cleavage system transcriptional activator"	"K03566"	"lysR"	"K"	20.375296912114	19.8960396039604	22.2608695652174	17.8666666666667	17.9041095890411	14.2857142857143	23.1609907120743	12	0.0325684071754158	0.65091246668002	0.657835706663206	NA	-0.405148172113257	0.211206491452976	0.351033651663389	NA
"DLM_4031"	4296662	4297120	"-"	"molybdopterin synthase catalytic subunit [EC:2.8.1.12]"	"K03635"	"moaE"	"H"	4.96912114014252	4.74752475247525	3.56521739130435	2.69122807017544	2.90753424657534	4.28571428571429	5.93653250773994	4	-0.573994085194144	0.168773927170533	0.460422928531328	NA	0.588511054299998	0.936734593362648	0.559545850963232	NA
"DLM_4032"	4297122	4297373	"-"	"sulfur-carrier protein"	"K03636"	NA	"H"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"DLM_4033"	4297370	4297570	"-"	"P-type Ca2+ transporter type 2C [EC:7.2.2.10]"	"K01537/K07315"	NA	NA	7.02612826603325	7.76237623762376	5.39130434782609	4.48070175438597	5.13356164383562	4.42857142857143	7.82198142414861	1	-0.477088980277479	NA	NA	NA	-0.0996432731214362	NA	NA	NA
"DLM_4034"	4297640	4298704	"-"	"fructose-bisphosphate aldolase, class II [EC:4.1.2.13]"	"K01624"	"fba"	"G"	2.11638954869359	2.2450495049505	2.26086956521739	2.59649122807018	2.4486301369863	3.57142857142857	2.79876160990712	5	-0.0460572926719127	0.50794419388088	0.62586274250406	NA	0.29377126877698	0.844270062731584	0.540464864306526	NA
"DLM_4035"	4298814	4299443	"-"	"homoserine/homoserine lactone efflux protein"	"K05834"	"rhtB"	"E"	2.44655581947743	2.39108910891089	2.82608695652174	1.83859649122807	2.18150684931507	5.28571428571429	3.13931888544892	6	0.09630603082766	0.3512362024794	0.570692262450756	NA	1.48043191724985	0.235259453348022	0.358896147540773	NA
"DLM_4036"	4299518	4300693	"-"	"phosphoglycerate kinase [EC:2.7.2.3]"	"K00927"	"pgk"	"G"	5.01900237529691	4.37623762376238	0.956521739130435	1.41754385964912	0.373287671232877	0.714285714285714	4.94582043343653	7	-2.48652438686293	0.0158618148059638	0.160881132374863	NA	-1.6461892999716	0.0085572401643491	0.0677478510157193	NA
"DLM_4037"	4301289	4302302	"-"	"glyceraldehyde 3-phosphate dehydrogenase [EC:1.2.1.12]"	"K00134"	"gapA"	"G"	7.53206650831354	7.90841584158416	6.95652173913043	6.70526315789474	7.22945205479452	14.8571428571429	8.46439628482972	7	-0.215529882753723	0.217297640879495	0.499081922012247	NA	1.0595887962898	0.196282961902626	0.340694059722099	NA
"DLM_4038"	4302416	4304401	"-"	"transketolase [EC:2.2.1.1]"	"K00615"	"tktA"	"G"	0.0617577197149644	0.0618811881188119	0.173913043478261	0.0245614035087719	0.023972602739726	0.285714285714286	0.065015479876161	4	NA	NA	NA	NA	NA	NA	NA	NA
"DLM_4039"	4304728	4305459	"+"	NA	NA	NA	NA	22.5700712589074	23.1831683168317	24.9565217391304	20.3824561403509	22.2431506849315	16.6428571428571	27.0712074303406	8	0.0481043343332814	0.484180882984112	0.620528280132293	NA	-0.380396130430944	0.0477298245420656	0.192043934803876	NA
"DLM_4040"	4305476	4305946	"-"	"ElaA protein"	"K02348"	"elaA"	"R"	5.12114014251781	4.83910891089109	3.78260869565217	4.74035087719298	4.59246575342466	2.42857142857143	5.671826625387	4	-0.532076920469063	0.130876156006457	0.425426377598149	NA	-1.04764589188093	0.0522304740670068	0.20081266547684	NA
"DLM_4041"	4306071	4308446	"+"	"topoisomerase IV subunit A [EC:5.6.2.2]"	"K02621"	"gyrA"	"L"	0.0261282660332542	0.0173267326732673	0.130434782608696	0.0385964912280702	0.0308219178082192	0.428571428571429	0.0170278637770898	3	NA	NA	NA	NA	NA	NA	NA	NA
"DLM_4042"	4308446	4309999	"+"	"two-component system, NtrC family, sensor histidine kinase PilS [EC:2.7.13.3]"	"K02668"	"oafA"	"I"	45.6983372921615	46.0693069306931	21.9565217391304	41.5824561403509	44.1438356164384	33.5	53.5789473684211	19	-1.15776055786188	3.80416415319323e-06	0.000396216528320565	"Depleted"	-0.399521338710186	0.140582486788845	0.307490074498104	NA
"DLM_4043"	4309992	4311326	"+"	"two-component system, NtrC family, response regulator PilR"	"K02667"	"atoC"	"T"	28.5558194774347	30.1113861386139	9.52173913043478	24.0561403508772	26.1027397260274	14.7857142857143	32.7291021671827	18	-1.6857238748481	2.89695029448241e-06	0.000340799716121772	"Depleted"	-0.790473891568227	0.00345245905714057	0.0371059523445842	NA
"DLM_4049"	4317424	4318701	"+"	"two-component system, chemotaxis family, chemotaxis protein CheY"	"K03413"	"COG4753"	"T"	40.6817102137767	39.1212871287129	50.695652173913	37.5333333333333	35.4075342465753	30.2857142857143	43.3343653250774	20	0.221334675847463	0.914504195730951	0.710286003395938	NA	-0.399163301923777	0.0533568482657462	0.201185421532203	NA
"DLM_4050"	4318661	4319407	"+"	"two-component system, chemotaxis family, chemotaxis protein CheY"	"K03413/K02483"	"cheY"	"T"	15.8432304038005	15.1534653465347	23.7391304347826	15.4912280701754	12.9760273972603	11.7142857142857	17.5170278637771	8	0.488407141282619	0.707243074263215	0.667385146179987	NA	-0.485942491723332	0.0732608439705088	0.233776979652327	NA
"DLM_4051"	4319418	4323266	"+"	"two-component system, NarL family, sensor histidine kinase EvgS [EC:2.7.13.3]"	"K07679"	"BaeS"	"KE"	37.3847980997625	37.3886138613861	47.8695652173913	34.0666666666667	32.2397260273973	29.5714285714286	41.7863777089783	30	0.246178518964302	0.502460919834065	0.624086777511536	NA	-0.298990657773092	0.00422739084633251	0.0432596129979324	NA
"DLM_4052"	4323282	4324199	"-"	"LysR family transcriptional regulator, glycine cleavage system transcriptional activator"	"K03566"	"lysR"	"K"	21.8432304038005	21.769801980198	14.8695652173913	20.1228070175439	20.1301369863014	19.0714285714286	24.9210526315789	10	-0.657808042694564	0.00752766362347468	0.104169161558295	NA	-0.165088902003011	0.413685124027395	0.435563965087385	NA
"DLM_4053"	4324690	4325766	"-"	"peptide chain release factor 1"	"K02835"	NA	"J"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"DLM_4054"	4325766	4327019	"-"	"glutamyl-tRNA reductase [EC:1.2.1.70]"	"K02492"	NA	"H"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"DLM_4055"	4327191	4327832	"+"	"pyridoxamine 5'-phosphate oxidase [EC:1.4.3.5]"	"K00275"	"pdxH"	"H"	1.2375296912114	1.37871287128713	2.1304347826087	1.20350877192982	1.19178082191781	2.21428571428571	1.41021671826625	2	0.686904066218249	NA	NA	NA	0.753741306917033	NA	NA	NA
"DLM_4056"	4328594	4330039	"+"	"oxygen-independent coproporphyrinogen III oxidase [EC:1.3.98.3]"	"K02495"	"hemN"	"H"	12.3657957244656	12.4529702970297	15.1739130434783	11.480701754386	12.7705479452055	10.5714285714286	14.1826625386997	11	0.200244676240254	0.663055865016348	0.660583592801767	NA	-0.201800441118387	0.147339377404578	0.311345892681181	NA
"DLM_4057"	4330157	4330906	"+"	"oxygen-independent coproporphyrinogen III oxidase [EC:1.3.98.3]"	"K02495"	"COG4757"	"R"	15.0926365795724	12.259900990099	15.0434782608696	12.5052631578947	11.6198630136986	15.2142857142857	16.843653250774	7	-0.099700100642054	0.712428037606037	0.669031227606041	NA	0.200131224898328	0.703059702710777	0.515328176502236	NA
"DLM_4058"	4330941	4331894	"-"	"LysR family transcriptional regulator, transcriptional activator for bauABCD operon"	"K21699"	"lysR"	"K"	14.2470308788599	14.5594059405941	16.8695652173913	12.6350877192982	12.8595890410959	13.2142857142857	15.6981424148607	12	0.148768081753102	0.508963100401518	0.626493255848829	NA	-0.0180971974795558	0.960440395570177	0.565440506506195	NA
"DLM_4059"	4331993	4332949	"+"	"guanidinobutyrase [EC:3.5.3.7]"	"K12255/K01480"	"speB"	"E"	7.57482185273159	7.33663366336634	7.52173913043478	6.92982456140351	6.90068493150685	6.92857142857143	8.42105263157895	4	-0.105139108180822	0.915873529398977	0.710620676660364	NA	-0.0830208695702879	0.793988606245931	0.531819638460505	NA
"DLM_4060"	4333032	4334399	"+"	"solute:Na+ symporter, SSS family"	"K03307"	"putP"	"ER"	37.8384798099762	37.6237623762376	50.6086956521739	35.2877192982456	36.4965753424658	43.9285714285714	41.6191950464396	14	0.32347892218743	0.344742904763202	0.568113695703218	NA	0.231316097869225	0.571291641999682	0.483108352241517	NA
"DLM_4061"	4334463	4335302	"-"	"S-formylglutathione hydrolase [EC:3.1.2.12]"	"K01070"	"COG0627"	"R"	39.0926365795724	38.259900990099	35	30.9614035087719	32.75	47.7857142857143	40.9613003095975	14	-0.255714925056916	0.112417030615505	0.405518644443027	NA	0.542335374295976	0.737067978655762	0.522666445007017	NA
"DLM_4062"	4335516	4336649	"-"	"S-(hydroxymethyl)glutathione dehydrogenase / alcohol dehydrogenase [EC:1.1.1.284 1.1.1.1]"	"K00121"	"adhC"	"C"	17.7838479809976	17.5321782178218	18.4347826086957	17.5614035087719	17.6095890410959	16.7857142857143	20.0835913312693	9	-0.0453805159974273	0.456822355306811	0.611226822009559	NA	-0.153509791214886	0.0739116115069403	0.2350311216615	NA
"DLM_4063"	4336816	4337706	"+"	NA	NA	"lysR"	"K"	22.3182897862233	22.4653465346535	25.9565217391304	19.7473684210526	20.7979452054795	20.3571428571429	25.5201238390093	9	0.118650211519968	0.371082075145136	0.57548190974096	NA	-0.0636511378523828	0.889956090273275	0.548792654825982	NA
"DLM_4064"	4337976	4338671	"-"	"multiple antibiotic resistance protein"	"K05595"	"marC"	"U"	23.313539192399	23.0693069306931	31.0869565217391	21.2526315789474	20.7842465753425	26.3571428571429	25.78173374613	9	0.320147925746933	0.163933221661919	0.459948939397601	NA	0.227792536202179	0.236665914069061	0.358985134480527	NA
"DLM_4065"	4338956	4339573	"+"	"RNA polymerase sigma factor FliA"	"K02405"	"rnd"	"J"	9.56769596199525	10.1707920792079	8.04347826086956	8.05263157894737	8.36986301369863	8.78571428571428	10.3606811145511	4	-0.345345461055759	0.0698933095613754	0.332054780661925	NA	0.0429392932324817	0.943766321537615	0.561954185206021	NA
"DLM_4066"	4339570	4340226	"+"	"CRP/FNR family transcriptional regulator, anaerobic regulatory protein"	"K01420/K21561"	"crp"	"T"	21.8456057007126	22.210396039604	20.5652173913043	18.7649122807018	18.2020547945205	14.5714285714286	23.250773993808	4	-0.182130205303045	0.177508399569781	0.464444211707042	NA	-0.447655181927445	0.240685971801959	0.361580610593542	NA
"DLM_4067"	4340457	4340645	"+"	NA	NA	NA	NA	1.34679334916865	1.3960396039604	2.26086956521739	1.36842105263158	1.46232876712329	2	1.73839009287926	2	0.639689427797417	NA	NA	NA	0.42340097221347	NA	NA	NA
"DLM_4068"	4340882	4341073	"-"	"sister chromatid cohesion protein PDS5"	"K11267"	NA	NA	0.0213776722090261	0.0198019801980198	0.0434782608695652	0.00701754385964912	0.00684931506849315	0.0714285714285714	0.0139318885448916	1	NA	NA	NA	NA	NA	NA	NA	NA
"DLM_4069"	4341113	4342891	"+"	"ATP-binding cassette, subfamily B, bacterial"	"K06147"	NA	"V"	26.1615201900238	25.5841584158416	25.0434782608696	22.1754385964912	21.7294520547945	37.6428571428571	30.4349845201238	14	-0.158938995378876	0.0511938188674167	0.292083555455113	NA	0.680886176141518	0.448844738636242	0.446078506160826	NA
"DLM_4070"	4342877	4344187	"-"	"D-serine dehydratase [EC:4.3.1.18]"	"K01753"	"dsdA"	"E"	21.8622327790974	21.6163366336634	19.9565217391304	21.3333333333333	20.5890410958904	22.0714285714286	28.1842105263158	13	-0.232246744338954	0.692330170291164	0.663257939198972	NA	-0.0541266539841889	0.286117538102243	0.382783906174702	NA
"DLM_4071"	4344289	4345224	"+"	"LysR family transcriptional regulator, glycine cleavage system transcriptional activator"	"K03566"	"lysR"	"K"	13.2446555819477	12.8267326732673	15.1739130434783	12.5824561403509	11.6438356164384	11.1428571428571	16.5108359133127	4	0.101189426775943	0.724244581168863	0.669261940805437	NA	-0.258054327811714	0.184828277648913	0.333142436930866	NA
"DLM_4072"	4345307	4346134	"+"	NA	NA	"araC"	"K"	18.7315914489311	18.8787128712871	22.0434782608696	17.5017543859649	17.8561643835616	17.7142857142857	22.7445820433437	12	0.131387715845393	0.356314317565006	0.570692262450756	NA	-0.145702824352786	0.518895588185745	0.469460773439367	NA
"DLM_4073"	4346168	4347565	"+"	"gamma-glutamylputrescine oxidase [EC:1.4.3.-]"	"K09471"	"dadA"	"E"	31.6080760095012	30.6287128712871	35.695652173913	29.1473684210526	29.2602739726027	30.2142857142857	37.7136222910217	18	0.0787872039121861	0.870461487116285	0.705767304291848	NA	-0.0361682926108421	0.293061382622769	0.385546925691235	NA
